lead_frequency_class,scenario,n_haplotypes,n_partners,replicate,lead_alt_frequency,n_monomorphic_panel_variants,fit_available,lead_state,n_conditioning_haplotypes,empirical_mode_available,empirical_mode_maximum_count,n_tied_empirical_modes,true_mode_in_empirical_mode_set,ld_sign_available,n_undefined_ld_sign_partners,true_top1_in_fitted_top10,top10_overlap_fraction,available,strategy,exact_true_mode,hamming_to_true_mode,true_log_probability,true_probability,true_probability_regret,true_rank_if_top10
common,lead_ld_q2,500,4,24,0.3785163395346366,0,True,1,199,True,199,1,True,True,0,True,0.8,True,fitted,True,0.0,-0.00028074417843360067,0.9997192952265257,0.0,1.0
common,lead_ld_q2,500,4,24,0.3785163395346366,0,True,1,199,True,199,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-0.00028074417843360067,0.9997192952265257,0.0,1.0
common,lead_ld_q2,500,4,24,0.3785163395346366,0,True,1,199,True,199,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-0.00028074417843360067,0.9997192952265257,0.0,1.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,0,387,True,274,1,True,True,0,True,0.7,True,fitted,True,0.0,-0.3016656403878222,0.7395853110104318,0.0,1.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,0,387,True,274,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-0.3016656403878222,0.7395853110104318,0.0,1.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,0,387,True,274,1,True,True,0,True,0.7,True,ld_sign,False,1.0,-1.3866105649146196,0.24992096154810553,0.4896643494623263,2.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,1,113,True,77,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.39499014001103916,0.6736866817593653,0.0,1.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,1,113,True,77,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.39499014001103916,0.6736866817593653,0.0,1.0
common,lead_ld_q2,500,4,25,0.23406515208633366,0,True,1,113,True,77,1,True,True,0,True,0.9,True,ld_sign,False,3.0,-4.271945158241232,0.013954612806489412,0.6597320689528758,4.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,0,397,True,283,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.29794225458968526,0.7423442054808531,0.0,1.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,0,397,True,283,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.29794225458968526,0.7423442054808531,0.0,1.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,0,397,True,283,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-4.7422894773157545,0.008718662138501565,0.7336255433423515,3.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,1,103,True,69,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.44765359773812063,0.6391260403965494,0.0,1.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,1,103,True,69,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.44765359773812063,0.6391260403965494,0.0,1.0
common,lead_ld_q2,500,4,26,0.24372056346839394,0,True,1,103,True,69,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-3.7094709717511214,0.024490475998803145,0.6146355643977462,3.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,0,444,True,247,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.6288377727673669,0.5332111535463815,0.0,1.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,0,444,True,247,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.6288377727673669,0.5332111535463815,0.0,1.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,0,444,True,247,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-1.2914792787287506,0.27486388191001176,0.2583472716363697,2.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,1,56,True,42,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.2441059515918722,0.7834046268982591,0.0,1.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,1,56,True,42,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.2441059515918722,0.7834046268982591,0.0,1.0
common,lead_ld_q2,500,4,27,0.13016979950295135,0,True,1,56,True,42,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-2.990910579107308,0.05024166687604729,0.7331629600222118,3.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,0,443,True,213,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.7185391618961554,0.48746384183194175,2.220446049250313e-16,1.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,0,443,True,213,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.7185391618961554,0.48746384183194175,2.220446049250313e-16,1.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,0,443,True,213,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-3.4584407927807725,0.03147880575494345,0.45598503607699853,4.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,1,57,True,44,1,True,True,0,True,0.8,True,fitted,True,0.0,-0.19830609799837795,0.8201187779966154,0.0,1.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,1,57,True,44,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-0.19830609799837795,0.8201187779966154,0.0,1.0
common,lead_ld_q2,500,4,28,0.12788601382712,0,True,1,57,True,44,1,True,True,0,True,0.8,True,ld_sign,False,1.0,-2.714353403261732,0.06624777475645459,0.7538710032401608,3.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,0,349,True,234,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.43621244738492226,0.6464803682816741,0.0,1.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,0,349,True,234,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.43621244738492226,0.6464803682816741,0.0,1.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,0,349,True,234,1,True,True,0,True,0.9,True,ld_sign,False,4.0,-3.5308099319516857,0.029281190488606574,0.6171991777930675,4.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,1,151,True,151,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.0009669655303916613,0.9990335018301243,0.0,1.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,1,151,True,151,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.0009669655303916613,0.9990335018301243,0.0,1.0
common,lead_ld_q2,500,4,29,0.28192092217198705,0,True,1,151,True,151,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-0.0009669655303916613,0.9990335018301243,0.0,1.0
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,0,994,True,1,994,False,True,0,True,0.5,True,fitted,True,0.0,-13.909279477304937,9.104931352872841e-07,9.740878893424454e-21,1.0
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,0,994,True,1,994,False,True,0,True,0.5,True,empirical_mode,False,125.0,-47.052249857107654,3.676778994850918e-21,9.104931352872902e-07,
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,0,994,True,1,994,False,True,0,True,0.5,True,ld_sign,False,10.0,-323.7802613289899,2.4211358345350173e-141,9.104931352872939e-07,
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,1,6,True,1,6,False,True,0,True,0.6,True,fitted,True,0.0,-8.69706915134536,0.00016707476496269423,8.944667923005412e-19,1.0
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,1,6,True,1,6,False,True,0,True,0.6,True,empirical_mode,False,57.0,-52.574041194537685,1.4702257263250053e-23,0.00016707476496269512,
rare,balanced_q1,1000,256,0,0.006056706970889739,0,True,1,6,True,1,6,False,True,0,True,0.6,True,ld_sign,False,10.0,-25.56672545738291,7.879745910942328e-12,0.00016707475708294922,
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,0,993,True,1,993,False,True,0,True,0.2,True,fitted,False,3.0,-18.97380470106796,5.751502562434873e-09,5.43827733254809e-07,
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,0,993,True,1,993,False,True,0,True,0.2,True,empirical_mode,False,126.0,-33.271043587291274,3.552788569323713e-15,5.495792322644554e-07,
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,0,993,True,1,993,False,True,0,True,0.2,True,ld_sign,False,5.0,-183.47577808724176,2.077217696352594e-80,5.495792358172439e-07,
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,1,7,True,1,7,False,True,0,True,0.2,True,fitted,True,0.0,-8.944627055506633,0.00013043610662452997,4.607859233063394e-19,1.0
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,1,7,True,1,7,False,True,0,True,0.2,True,empirical_mode,False,78.0,-48.3928409767939,9.621797226163515e-22,0.00013043610662453044,
rare,balanced_q1,1000,256,1,0.007665377169466363,0,True,1,7,True,1,7,False,True,0,True,0.2,True,ld_sign,False,5.0,-20.827216502534142,9.01269759938332e-10,0.0001304352053547705,
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,0,988,True,1,988,False,True,0,True,0.2,True,fitted,False,1.0,-16.422338518762587,7.376816855616173e-08,6.151367421682141e-07,10.0
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,0,988,True,1,988,False,True,0,True,0.2,True,empirical_mode,False,123.0,-28.17466200999618,5.806303855229813e-13,6.889043300939903e-07,
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,0,988,True,1,988,False,True,0,True,0.2,True,ld_sign,False,2.0,-90.86672262091199,3.444163636194659e-40,6.889049107243758e-07,
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,1,12,True,1,12,False,True,0,True,0.5,True,fitted,True,0.0,-9.20426664489667,0.00010060922095600647,0.0,1.0
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,1,12,True,1,12,False,True,0,True,0.5,True,empirical_mode,False,61.0,-54.97891418352825,1.3272751062956477e-24,0.00010060922095600647,
rare,balanced_q1,1000,256,2,0.00881397321935956,0,True,1,12,True,1,12,False,True,0,True,0.5,True,ld_sign,False,2.0,-15.413724690872211,2.0225740049031651e-07,0.00010040696355551615,
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,0,983,True,1,983,False,True,0,True,0.3,True,fitted,False,1.0,-15.76891777850226,1.4179013735128584e-07,5.931582452986904e-07,4.0
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,0,983,True,1,983,False,True,0,True,0.3,True,empirical_mode,False,125.0,-41.921647080566025,6.2181329092073e-19,7.349483826493544e-07,
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,0,983,True,1,983,False,True,0,True,0.3,True,ld_sign,False,1.0,-55.70533763550584,6.419175542893792e-25,7.349483826499762e-07,
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,1,17,True,1,17,False,True,0,True,0.3,True,fitted,True,0.0,-9.770951536977226,5.708600675187465e-05,2.0328790734103208e-19,1.0
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,1,17,True,1,17,False,True,0,True,0.3,True,empirical_mode,False,100.0,-51.685448026287425,3.575157076186675e-23,5.708600675187485e-05,
rare,balanced_q1,1000,256,3,0.013481878430677946,0,True,1,17,True,1,17,False,True,0,True,0.3,True,ld_sign,False,1.0,-12.158894288707558,5.241544827314434e-06,5.184446192456042e-05,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,0,986,True,1,986,False,True,0,True,0.3,True,fitted,False,255.0,-19.72443400924299,2.715108260930472e-09,7.695478455064385e-07,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,0,986,True,1,986,False,True,0,True,0.3,True,empirical_mode,False,137.0,-35.552763982189745,3.6276951645277967e-16,7.722629534045994e-07,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,0,986,True,1,986,False,True,0,True,0.3,True,ld_sign,False,6.0,-228.80067265832426,4.2966542613370706e-100,7.722629537673689e-07,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,1,14,True,1,14,False,True,0,True,0.1,True,fitted,False,1.0,-12.275470291405018,4.6647781017703035e-06,6.783172719653806e-05,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,1,14,True,1,14,False,True,0,True,0.1,True,empirical_mode,False,76.0,-52.85470877432512,1.110431151340419e-23,7.249650529830837e-05,
rare,balanced_q1,1000,256,4,0.01259103500041844,0,True,1,14,True,1,14,False,True,0,True,0.1,True,ld_sign,False,6.0,-23.100038324199254,9.284976824024356e-11,7.249641244854013e-05,
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,0,991,True,1,991,False,True,0,True,0.5,True,fitted,True,0.0,-13.71312255417583,1.1078132240776017e-06,1.164670302474663e-20,1.0
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,0,991,True,1,991,False,True,0,True,0.5,True,empirical_mode,False,127.0,-44.15919516660425,6.635982221837839e-20,1.107813224077547e-06,
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,0,991,True,1,991,False,True,0,True,0.5,True,ld_sign,False,1.0,-45.90526476130733,1.157702107414212e-20,1.1078132240776017e-06,
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,1,9,True,1,9,False,True,0,True,0.6,True,fitted,True,0.0,-9.271292867980831,9.408679337003803e-05,0.0,1.0
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,1,9,True,1,9,False,True,0,True,0.6,True,empirical_mode,False,94.0,-42.91858012249196,2.2945497671941904e-19,9.40867933700378e-05,
rare,balanced_q1,1000,256,5,0.006355024204885496,0,True,1,9,True,1,9,False,True,0,True,0.6,True,ld_sign,False,1.0,-10.842717273381325,1.954644218763731e-05,7.454035118240072e-05,2.0
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,0,974,True,1,974,False,True,0,True,0.2,True,fitted,False,1.0,-14.604269333411672,4.5440846833537947e-07,1.3211441849799071e-06,3.0
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,0,974,True,1,974,False,True,0,True,0.2,True,empirical_mode,False,120.0,-39.1803422392752,9.642587009658885e-18,1.7755526533056439e-06,
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,0,974,True,1,974,False,True,0,True,0.2,True,ld_sign,False,5.0,-198.00039919792076,1.0221607812026797e-86,1.7755526533152865e-06,
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,1,26,True,1,26,False,True,0,True,0.2,True,fitted,False,1.0,-12.298448051130704,4.558814022134184e-06,4.117570165748581e-05,10.0
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,1,26,True,1,26,False,True,0,True,0.2,True,empirical_mode,False,93.0,-49.92991527413045,2.0687752628920642e-22,4.573451567961999e-05,
rare,balanced_q1,1000,256,6,0.019754913642937483,0,True,1,26,True,1,26,False,True,0,True,0.2,True,ld_sign,False,5.0,-21.311074329370555,5.555434292867741e-10,4.5733960136190704e-05,
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,0,986,True,1,986,False,True,0,True,0.5,True,fitted,True,0.0,-13.420570091942887,1.484295822254734e-06,0.0,1.0
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,0,986,True,1,986,False,True,0,True,0.5,True,empirical_mode,False,125.0,-31.922342964091808,1.3686821434947705e-14,1.4842958085679125e-06,
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,0,986,True,1,986,False,True,0,True,0.5,True,ld_sign,False,1.0,-44.818155551300954,3.433383810613903e-20,1.4842958222546996e-06,
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,1,14,True,1,14,False,True,0,True,0.3,True,fitted,True,0.0,-9.645152010632845,6.47386598203415e-05,0.0,1.0
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,1,14,True,1,14,False,True,0,True,0.3,True,empirical_mode,False,96.0,-52.470498433915544,1.6306173818008202e-23,6.47386598203415e-05,
rare,balanced_q1,1000,256,7,0.010387376426967186,0,True,1,14,True,1,14,False,True,0,True,0.3,True,ld_sign,False,1.0,-11.143079671378137,1.4475113819211939e-05,5.0263546001129566e-05,3.0
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,0,975,True,1,975,False,True,0,True,0.4,True,fitted,True,0.0,-13.45125061805769,1.439448335597281e-06,0.0,1.0
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,0,975,True,1,975,False,True,0,True,0.4,True,empirical_mode,False,133.0,-34.25088446422145,1.3336131736789798e-15,1.439448334263668e-06,
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,0,975,True,1,975,False,True,0,True,0.4,True,ld_sign,True,0.0,-13.45125061805769,1.439448335597281e-06,0.0,1.0
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,1,25,True,1,25,False,True,0,True,0.6,True,fitted,True,0.0,-10.23555864624579,3.5871815791609324e-05,6.776263578034403e-20,1.0
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,1,25,True,1,25,False,True,0,True,0.6,True,empirical_mode,False,104.0,-55.368412501635426,8.990916799586766e-25,3.587181579160939e-05,
rare,balanced_q1,1000,256,8,0.025212268425509204,0,True,1,25,True,1,25,False,True,0,True,0.6,True,ld_sign,True,0.0,-10.23555864624579,3.5871815791609324e-05,6.776263578034403e-20,1.0
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,0,956,True,1,956,False,True,0,True,0.5,True,fitted,True,0.0,-13.763322197589462,1.0535741754509074e-06,5.717472393966527e-21,1.0
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,0,956,True,1,956,False,True,0,True,0.5,True,empirical_mode,False,142.0,-46.91832980591391,4.203666610570494e-21,1.0535741754509089e-06,
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,0,956,True,1,956,False,True,0,True,0.5,True,ld_sign,False,5.0,-196.8325510088594,3.286315369310766e-86,1.053574175450913e-06,
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,1,44,True,1,44,False,True,0,True,0.2,True,fitted,True,0.0,-11.2988223999174,1.2387503200816048e-05,8.809142651444724e-20,1.0
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,1,44,True,1,44,False,True,0,True,0.2,True,empirical_mode,False,110.0,-47.67451142668143,1.9734346981090304e-21,1.2387503200816134e-05,
rare,balanced_q1,1000,256,9,0.042309930684752924,0,True,1,44,True,1,44,False,True,0,True,0.2,True,ld_sign,False,5.0,-22.251402616675303,2.1693949705581915e-10,1.238728626131908e-05,
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,0,964,True,1,964,False,True,0,True,0.4,True,fitted,True,0.0,-13.33589915001107,1.6154465305340386e-06,0.0,1.0
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,0,964,True,1,964,False,True,0,True,0.4,True,empirical_mode,False,128.0,-48.30615977673567,1.049304093282754e-21,1.6154465305340376e-06,
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,0,964,True,1,964,False,True,0,True,0.4,True,ld_sign,True,0.0,-13.33589915001107,1.6154465305340386e-06,0.0,1.0
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,1,36,True,1,36,False,True,0,True,0.4,True,fitted,True,0.0,-10.31852615068966,3.301573966406658e-05,0.0,1.0
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,1,36,True,1,36,False,True,0,True,0.4,True,empirical_mode,False,124.0,-58.55223061066593,3.7246832221406354e-26,3.301573966406658e-05,
rare,balanced_q1,1000,256,10,0.03201033289121632,0,True,1,36,True,1,36,False,True,0,True,0.4,True,ld_sign,True,0.0,-10.31852615068966,3.301573966406658e-05,0.0,1.0
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,0,992,True,1,992,False,True,0,True,0.3,True,fitted,False,2.0,-16.514652352502953,6.726321363388367e-08,1.3494740635465537e-06,
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,0,992,True,1,992,False,True,0,True,0.3,True,empirical_mode,False,127.0,-52.18314696334621,2.1734378476350852e-23,1.4167372771804374e-06,
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,0,992,True,1,992,False,True,0,True,0.3,True,ld_sign,False,6.0,-209.38984510662738,1.1565001771080703e-91,1.4167372771804374e-06,
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,1,8,True,1,8,False,True,0,True,0.4,True,fitted,True,0.0,-9.197845212006394,0.0001012573550642198,1.8973538018496328e-19,1.0
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,1,8,True,1,8,False,True,0,True,0.4,True,empirical_mode,False,98.0,-58.45614482833911,4.1003305380859486e-26,0.00010125735506421999,
rare,balanced_q1,1000,256,11,0.005281266509872311,0,True,1,8,True,1,8,False,True,0,True,0.4,True,ld_sign,False,6.0,-23.104047435398883,9.247826838421749e-11,0.00010125726258595161,
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,0,993,True,1,993,False,True,0,False,0.1,True,fitted,False,256.0,-15.436780674247778,1.9764750428049803e-07,7.15746949892161e-07,2.0
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,0,993,True,1,993,False,True,0,False,0.1,True,empirical_mode,False,141.0,-55.819610833516414,5.7259959039577805e-25,9.13394454172659e-07,
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,0,993,True,1,993,False,True,0,False,0.1,True,ld_sign,False,1.0,-54.0581028454006,3.333221942296446e-24,9.13394454172659e-07,
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,1,7,True,1,7,False,True,0,True,0.3,True,fitted,True,0.0,-8.241645230958342,0.00026345045586126967,1.4094628242311558e-18,1.0
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,1,7,True,1,7,False,True,0,True,0.3,True,empirical_mode,False,101.0,-42.72003927461425,2.7984830213374713e-19,0.0002634504558612708,
rare,balanced_q1,1000,256,12,0.006184699901868052,0,True,1,7,True,1,7,False,True,0,True,0.3,True,ld_sign,False,1.0,-10.1545405802125,3.889905579671417e-05,0.00022455140006455692,4.0
rare,balanced_q1,1000,256,13,0.03842318486954644,0,True,0,961,True,1,961,False,True,0,True,0.2,True,fitted,False,1.0,-16.867743388585076,4.725329790150604e-08,1.066742165895259e-06,
rare,balanced_q1,1000,256,13,0.03842318486954644,0,True,0,961,True,1,961,False,True,0,True,0.2,True,empirical_mode,False,136.0,-35.06320004348881,5.918964064127777e-16,1.1139954632048687e-06,
rare,balanced_q1,1000,256,13,0.03842318486954644,0,True,0,961,True,1,961,False,True,0,True,0.2,True,ld_sign,True,0.0,-13.707557488463195,1.1139954637967651e-06,0.0,1.0
rare,balanced_q1,1000,256,13,0.03842318486954644,0,True,1,39,True,1,39,False,True,0,True,0.6,True,fitted,True,0.0,-11.457045719266274,1.0574705107183582e-05,1.8634724839594607e-20,1.0
rare,balanced_q1,1000,256,13,0.03842318486954644,0,True,1,39,True,1,39,False,True,0,True,0.6,True,empirical_mode,False,87.0,-56.3202206002284,3.470875003706978e-25,1.0574705107183601e-05,
